collection_name,dataset_name,train_path,test_path,dataset_type,train_type,input_type,length,dimensions,contamination,num_anomalies,min_anomaly_length,median_anomaly_length,max_anomaly_length,period_size
TSB-UAD-synthetic,YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS14_data,,univariate/TSB-UAD-synthetic/YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS14_data.test.csv,synthetic,unsupervised,univariate,1680.0,1.0,0.0285714285714285,46.0,1.0,1.0,2.0,
TSB-UAD-synthetic,YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS15_data,,univariate/TSB-UAD-synthetic/YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS15_data.test.csv,synthetic,unsupervised,univariate,1680.0,1.0,0.0232142857142857,38.0,1.0,1.0,2.0,12.0
TSB-UAD-synthetic,YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS16_data,,univariate/TSB-UAD-synthetic/YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS16_data.test.csv,synthetic,unsupervised,univariate,1680.0,1.0,0.025,40.0,1.0,1.0,2.0,12.0
TSB-UAD-synthetic,YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS17_data,,univariate/TSB-UAD-synthetic/YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS17_data.test.csv,synthetic,unsupervised,univariate,1680.0,1.0,0.0202380952380952,33.0,1.0,1.0,2.0,12.0
TSB-UAD-synthetic,YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS18_data,,univariate/TSB-UAD-synthetic/YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS18_data.test.csv,synthetic,unsupervised,univariate,1680.0,1.0,0.0267857142857142,42.0,1.0,1.0,2.0,12.0
TSB-UAD-synthetic,YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS19_data,,univariate/TSB-UAD-synthetic/YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS19_data.test.csv,synthetic,unsupervised,univariate,1680.0,1.0,0.025595238095238,42.0,1.0,1.0,2.0,12.0
TSB-UAD-synthetic,YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS1_data,,univariate/TSB-UAD-synthetic/YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS1_data.test.csv,synthetic,unsupervised,univariate,1680.0,1.0,0.025595238095238,41.0,1.0,1.0,2.0,12.0
TSB-UAD-synthetic,YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS20_data,,univariate/TSB-UAD-synthetic/YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS20_data.test.csv,synthetic,unsupervised,univariate,1680.0,1.0,0.0267857142857142,42.0,1.0,1.0,2.0,25.0
TSB-UAD-synthetic,YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS21_data,,univariate/TSB-UAD-synthetic/YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS21_data.test.csv,synthetic,unsupervised,univariate,1680.0,1.0,0.0267857142857142,43.0,1.0,1.0,2.0,
TSB-UAD-synthetic,YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS22_data,,univariate/TSB-UAD-synthetic/YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS22_data.test.csv,synthetic,unsupervised,univariate,1680.0,1.0,0.0220238095238095,36.0,1.0,1.0,2.0,12.0
TSB-UAD-synthetic,YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS23_data,,univariate/TSB-UAD-synthetic/YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS23_data.test.csv,synthetic,unsupervised,univariate,1680.0,1.0,0.0285714285714285,46.0,1.0,1.0,2.0,12.0
TSB-UAD-synthetic,YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS24_data,,univariate/TSB-UAD-synthetic/YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS24_data.test.csv,synthetic,unsupervised,univariate,1680.0,1.0,0.0244047619047619,40.0,1.0,1.0,2.0,12.0
TSB-UAD-synthetic,YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS25_data,,univariate/TSB-UAD-synthetic/YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS25_data.test.csv,synthetic,unsupervised,univariate,1680.0,1.0,0.0208333333333333,34.0,1.0,1.0,2.0,12.0
TSB-UAD-synthetic,YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS26_data,,univariate/TSB-UAD-synthetic/YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS26_data.test.csv,synthetic,unsupervised,univariate,1680.0,1.0,0.0261904761904761,42.0,1.0,1.0,2.0,12.0
TSB-UAD-synthetic,YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS27_data,,univariate/TSB-UAD-synthetic/YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS27_data.test.csv,synthetic,unsupervised,univariate,1680.0,1.0,0.025,41.0,1.0,1.0,2.0,12.0
TSB-UAD-synthetic,YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS28_data,,univariate/TSB-UAD-synthetic/YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS28_data.test.csv,synthetic,unsupervised,univariate,1680.0,1.0,0.0208333333333333,34.0,1.0,1.0,2.0,12.0
TSB-UAD-synthetic,YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS29_data,,univariate/TSB-UAD-synthetic/YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS29_data.test.csv,synthetic,unsupervised,univariate,1680.0,1.0,0.0214285714285714,35.0,1.0,1.0,2.0,12.0
TSB-UAD-synthetic,YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS2_data,,univariate/TSB-UAD-synthetic/YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS2_data.test.csv,synthetic,unsupervised,univariate,1680.0,1.0,0.0279761904761904,46.0,1.0,1.0,2.0,12.0
TSB-UAD-synthetic,YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS30_data,,univariate/TSB-UAD-synthetic/YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS30_data.test.csv,synthetic,unsupervised,univariate,1680.0,1.0,0.0244047619047619,40.0,1.0,1.0,2.0,3.0
TSB-UAD-synthetic,YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS31_data,,univariate/TSB-UAD-synthetic/YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS31_data.test.csv,synthetic,unsupervised,univariate,1680.0,1.0,0.0238095238095238,39.0,1.0,1.0,2.0,12.0
TSB-UAD-synthetic,YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS32_data,,univariate/TSB-UAD-synthetic/YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS32_data.test.csv,synthetic,unsupervised,univariate,1680.0,1.0,0.0279761904761904,45.0,1.0,1.0,2.0,12.0
TSB-UAD-synthetic,YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS33_data,,univariate/TSB-UAD-synthetic/YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS33_data.test.csv,synthetic,unsupervised,univariate,1680.0,1.0,0.0244047619047619,38.0,1.0,1.0,2.0,12.0
TSB-UAD-synthetic,YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS34_data,,univariate/TSB-UAD-synthetic/YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS34_data.test.csv,synthetic,unsupervised,univariate,1680.0,1.0,0.0202380952380952,33.0,1.0,1.0,2.0,12.0
TSB-UAD-synthetic,YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS35_data,,univariate/TSB-UAD-synthetic/YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS35_data.test.csv,synthetic,unsupervised,univariate,1680.0,1.0,0.0214285714285714,35.0,1.0,1.0,2.0,12.0
TSB-UAD-synthetic,YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS36_data,,univariate/TSB-UAD-synthetic/YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS36_data.test.csv,synthetic,unsupervised,univariate,1680.0,1.0,0.0220238095238095,36.0,1.0,1.0,2.0,12.0
TSB-UAD-synthetic,YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS37_data,,univariate/TSB-UAD-synthetic/YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS37_data.test.csv,synthetic,unsupervised,univariate,1680.0,1.0,0.025595238095238,41.0,1.0,1.0,2.0,12.0
TSB-UAD-synthetic,YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS38_data,,univariate/TSB-UAD-synthetic/YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS38_data.test.csv,synthetic,unsupervised,univariate,1680.0,1.0,0.0214285714285714,35.0,1.0,1.0,2.0,25.0
TSB-UAD-synthetic,YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS39_data,,univariate/TSB-UAD-synthetic/YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS39_data.test.csv,synthetic,unsupervised,univariate,1680.0,1.0,0.0267857142857142,44.0,1.0,1.0,2.0,3.0
TSB-UAD-synthetic,YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS3_data,,univariate/TSB-UAD-synthetic/YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS3_data.test.csv,synthetic,unsupervised,univariate,1680.0,1.0,0.0226190476190476,36.0,1.0,1.0,2.0,12.0
TSB-UAD-synthetic,YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS40_data,,univariate/TSB-UAD-synthetic/YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS40_data.test.csv,synthetic,unsupervised,univariate,1680.0,1.0,0.025,40.0,1.0,1.0,2.0,3.0
TSB-UAD-synthetic,YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS41_data,,univariate/TSB-UAD-synthetic/YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS41_data.test.csv,synthetic,unsupervised,univariate,1680.0,1.0,0.0279761904761904,44.0,1.0,1.0,2.0,12.0
TSB-UAD-synthetic,YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS42_data,,univariate/TSB-UAD-synthetic/YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS42_data.test.csv,synthetic,unsupervised,univariate,1680.0,1.0,0.0291666666666666,47.0,1.0,1.0,2.0,12.0
TSB-UAD-synthetic,YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS43_data,,univariate/TSB-UAD-synthetic/YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS43_data.test.csv,synthetic,unsupervised,univariate,1680.0,1.0,0.0279761904761904,44.0,1.0,1.0,2.0,
TSB-UAD-synthetic,YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS44_data,,univariate/TSB-UAD-synthetic/YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS44_data.test.csv,synthetic,unsupervised,univariate,1680.0,1.0,0.0291666666666666,48.0,1.0,1.0,2.0,12.0
TSB-UAD-synthetic,YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS45_data,,univariate/TSB-UAD-synthetic/YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS45_data.test.csv,synthetic,unsupervised,univariate,1680.0,1.0,0.0226190476190476,37.0,1.0,1.0,2.0,12.0
TSB-UAD-synthetic,YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS46_data,,univariate/TSB-UAD-synthetic/YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS46_data.test.csv,synthetic,unsupervised,univariate,1680.0,1.0,0.0214285714285714,35.0,1.0,1.0,2.0,12.0
TSB-UAD-synthetic,YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS47_data,,univariate/TSB-UAD-synthetic/YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS47_data.test.csv,synthetic,unsupervised,univariate,1680.0,1.0,0.0285714285714285,46.0,1.0,1.0,2.0,12.0
TSB-UAD-synthetic,YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS48_data,,univariate/TSB-UAD-synthetic/YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS48_data.test.csv,synthetic,unsupervised,univariate,1680.0,1.0,0.0273809523809523,44.0,1.0,1.0,3.0,12.0
TSB-UAD-synthetic,YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS49_data,,univariate/TSB-UAD-synthetic/YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS49_data.test.csv,synthetic,unsupervised,univariate,1680.0,1.0,0.0291666666666666,47.0,1.0,1.0,2.0,12.0
TSB-UAD-synthetic,YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS4_data,,univariate/TSB-UAD-synthetic/YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS4_data.test.csv,synthetic,unsupervised,univariate,1680.0,1.0,0.0232142857142857,38.0,1.0,1.0,2.0,12.0
TSB-UAD-synthetic,YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS50_data,,univariate/TSB-UAD-synthetic/YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS50_data.test.csv,synthetic,unsupervised,univariate,1680.0,1.0,0.0232142857142857,37.0,1.0,1.0,2.0,
TSB-UAD-synthetic,YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS51_data,,univariate/TSB-UAD-synthetic/YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS51_data.test.csv,synthetic,unsupervised,univariate,1680.0,1.0,0.0267857142857142,44.0,1.0,1.0,2.0,12.0
TSB-UAD-synthetic,YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS52_data,,univariate/TSB-UAD-synthetic/YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS52_data.test.csv,synthetic,unsupervised,univariate,1680.0,1.0,0.0232142857142857,38.0,1.0,1.0,2.0,12.0
TSB-UAD-synthetic,YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS53_data,,univariate/TSB-UAD-synthetic/YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS53_data.test.csv,synthetic,unsupervised,univariate,1680.0,1.0,0.0285714285714285,47.0,1.0,1.0,2.0,12.0
TSB-UAD-synthetic,YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS54_data,,univariate/TSB-UAD-synthetic/YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS54_data.test.csv,synthetic,unsupervised,univariate,1680.0,1.0,0.0291666666666666,46.0,1.0,1.0,2.0,12.0
TSB-UAD-synthetic,YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS55_data,,univariate/TSB-UAD-synthetic/YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS55_data.test.csv,synthetic,unsupervised,univariate,1680.0,1.0,0.0267857142857142,43.0,1.0,1.0,2.0,12.0
TSB-UAD-synthetic,YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS56_data,,univariate/TSB-UAD-synthetic/YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS56_data.test.csv,synthetic,unsupervised,univariate,1680.0,1.0,0.0202380952380952,33.0,1.0,1.0,2.0,24.0
TSB-UAD-synthetic,YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS57_data,,univariate/TSB-UAD-synthetic/YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS57_data.test.csv,synthetic,unsupervised,univariate,1680.0,1.0,0.0244047619047619,40.0,1.0,1.0,2.0,12.0
TSB-UAD-synthetic,YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS58_data,,univariate/TSB-UAD-synthetic/YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS58_data.test.csv,synthetic,unsupervised,univariate,1680.0,1.0,0.0214285714285714,35.0,1.0,1.0,2.0,12.0
TSB-UAD-synthetic,YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS59_data,,univariate/TSB-UAD-synthetic/YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS59_data.test.csv,synthetic,unsupervised,univariate,1680.0,1.0,0.0261904761904761,43.0,1.0,1.0,2.0,12.0
TSB-UAD-synthetic,YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS5_data,,univariate/TSB-UAD-synthetic/YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS5_data.test.csv,synthetic,unsupervised,univariate,1680.0,1.0,0.0208333333333333,34.0,1.0,1.0,2.0,12.0
TSB-UAD-synthetic,YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS60_data,,univariate/TSB-UAD-synthetic/YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS60_data.test.csv,synthetic,unsupervised,univariate,1680.0,1.0,0.0267857142857142,44.0,1.0,1.0,2.0,3.0
TSB-UAD-synthetic,YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS61_data,,univariate/TSB-UAD-synthetic/YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS61_data.test.csv,synthetic,unsupervised,univariate,1680.0,1.0,0.0273809523809523,45.0,1.0,1.0,2.0,12.0
TSB-UAD-synthetic,YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS62_data,,univariate/TSB-UAD-synthetic/YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS62_data.test.csv,synthetic,unsupervised,univariate,1680.0,1.0,0.0267857142857142,43.0,1.0,1.0,2.0,
TSB-UAD-synthetic,YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS63_data,,univariate/TSB-UAD-synthetic/YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS63_data.test.csv,synthetic,unsupervised,univariate,1680.0,1.0,0.025595238095238,42.0,1.0,1.0,2.0,12.0
TSB-UAD-synthetic,YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS64_data,,univariate/TSB-UAD-synthetic/YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS64_data.test.csv,synthetic,unsupervised,univariate,1680.0,1.0,0.0244047619047619,40.0,1.0,1.0,2.0,12.0
TSB-UAD-synthetic,YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS65_data,,univariate/TSB-UAD-synthetic/YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS65_data.test.csv,synthetic,unsupervised,univariate,1680.0,1.0,0.0238095238095238,38.0,1.0,1.0,2.0,12.0
TSB-UAD-synthetic,YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS66_data,,univariate/TSB-UAD-synthetic/YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS66_data.test.csv,synthetic,unsupervised,univariate,1680.0,1.0,0.0202380952380952,33.0,1.0,1.0,2.0,12.0
TSB-UAD-synthetic,YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS67_data,,univariate/TSB-UAD-synthetic/YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS67_data.test.csv,synthetic,unsupervised,univariate,1680.0,1.0,0.0291666666666666,48.0,1.0,1.0,2.0,12.0
TSB-UAD-synthetic,YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS68_data,,univariate/TSB-UAD-synthetic/YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS68_data.test.csv,synthetic,unsupervised,univariate,1680.0,1.0,0.0279761904761904,46.0,1.0,1.0,2.0,12.0
TSB-UAD-synthetic,YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS69_data,,univariate/TSB-UAD-synthetic/YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS69_data.test.csv,synthetic,unsupervised,univariate,1680.0,1.0,0.0238095238095238,39.0,1.0,1.0,2.0,12.0
TSB-UAD-synthetic,YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS6_data,,univariate/TSB-UAD-synthetic/YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS6_data.test.csv,synthetic,unsupervised,univariate,1680.0,1.0,0.0232142857142857,38.0,1.0,1.0,2.0,12.0
TSB-UAD-synthetic,YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS70_data,,univariate/TSB-UAD-synthetic/YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS70_data.test.csv,synthetic,unsupervised,univariate,1680.0,1.0,0.0244047619047619,39.0,1.0,1.0,2.0,12.0
TSB-UAD-synthetic,YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS71_data,,univariate/TSB-UAD-synthetic/YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS71_data.test.csv,synthetic,unsupervised,univariate,1680.0,1.0,0.0285714285714285,47.0,1.0,1.0,2.0,3.0
TSB-UAD-synthetic,YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS72_data,,univariate/TSB-UAD-synthetic/YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS72_data.test.csv,synthetic,unsupervised,univariate,1680.0,1.0,0.0244047619047619,40.0,1.0,1.0,2.0,
TSB-UAD-synthetic,YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS73_data,,univariate/TSB-UAD-synthetic/YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS73_data.test.csv,synthetic,unsupervised,univariate,1680.0,1.0,0.0285714285714285,47.0,1.0,1.0,2.0,12.0
TSB-UAD-synthetic,YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS74_data,,univariate/TSB-UAD-synthetic/YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS74_data.test.csv,synthetic,unsupervised,univariate,1680.0,1.0,0.0226190476190476,36.0,1.0,1.0,2.0,3.0
TSB-UAD-synthetic,YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS75_data,,univariate/TSB-UAD-synthetic/YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS75_data.test.csv,synthetic,unsupervised,univariate,1680.0,1.0,0.0273809523809523,44.0,1.0,1.0,2.0,12.0
TSB-UAD-synthetic,YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS76_data,,univariate/TSB-UAD-synthetic/YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS76_data.test.csv,synthetic,unsupervised,univariate,1680.0,1.0,0.0226190476190476,36.0,1.0,1.0,2.0,12.0
TSB-UAD-synthetic,YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS77_data,,univariate/TSB-UAD-synthetic/YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS77_data.test.csv,synthetic,unsupervised,univariate,1680.0,1.0,0.0291666666666666,48.0,1.0,1.0,2.0,12.0
TSB-UAD-synthetic,YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS78_data,,univariate/TSB-UAD-synthetic/YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS78_data.test.csv,synthetic,unsupervised,univariate,1680.0,1.0,0.0285714285714285,47.0,1.0,1.0,2.0,12.0
TSB-UAD-synthetic,YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS79_data,,univariate/TSB-UAD-synthetic/YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS79_data.test.csv,synthetic,unsupervised,univariate,1680.0,1.0,0.0226190476190476,37.0,1.0,1.0,2.0,12.0
TSB-UAD-synthetic,YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS7_data,,univariate/TSB-UAD-synthetic/YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS7_data.test.csv,synthetic,unsupervised,univariate,1680.0,1.0,0.0226190476190476,37.0,1.0,1.0,2.0,12.0
TSB-UAD-synthetic,YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS80_data,,univariate/TSB-UAD-synthetic/YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS80_data.test.csv,synthetic,unsupervised,univariate,1680.0,1.0,0.0267857142857142,44.0,1.0,1.0,2.0,
TSB-UAD-synthetic,YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS81_data,,univariate/TSB-UAD-synthetic/YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS81_data.test.csv,synthetic,unsupervised,univariate,1680.0,1.0,0.0267857142857142,43.0,1.0,1.0,2.0,12.0
TSB-UAD-synthetic,YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS82_data,,univariate/TSB-UAD-synthetic/YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS82_data.test.csv,synthetic,unsupervised,univariate,1680.0,1.0,0.0238095238095238,39.0,1.0,1.0,2.0,25.0
TSB-UAD-synthetic,YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS83_data,,univariate/TSB-UAD-synthetic/YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS83_data.test.csv,synthetic,unsupervised,univariate,1680.0,1.0,0.0267857142857142,44.0,1.0,1.0,2.0,12.0
TSB-UAD-synthetic,YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS84_data,,univariate/TSB-UAD-synthetic/YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS84_data.test.csv,synthetic,unsupervised,univariate,1680.0,1.0,0.0220238095238095,36.0,1.0,1.0,2.0,12.0
TSB-UAD-synthetic,YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS85_data,,univariate/TSB-UAD-synthetic/YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS85_data.test.csv,synthetic,unsupervised,univariate,1680.0,1.0,0.0244047619047619,40.0,1.0,1.0,2.0,12.0
TSB-UAD-synthetic,YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS86_data,,univariate/TSB-UAD-synthetic/YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS86_data.test.csv,synthetic,unsupervised,univariate,1680.0,1.0,0.0273809523809523,44.0,1.0,1.0,2.0,12.0
TSB-UAD-synthetic,YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS87_data,,univariate/TSB-UAD-synthetic/YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS87_data.test.csv,synthetic,unsupervised,univariate,1680.0,1.0,0.0238095238095238,39.0,1.0,1.0,2.0,12.0
TSB-UAD-synthetic,YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS88_data,,univariate/TSB-UAD-synthetic/YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS88_data.test.csv,synthetic,unsupervised,univariate,1680.0,1.0,0.0267857142857142,44.0,1.0,1.0,2.0,12.0
TSB-UAD-synthetic,YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS89_data,,univariate/TSB-UAD-synthetic/YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS89_data.test.csv,synthetic,unsupervised,univariate,1680.0,1.0,0.0279761904761904,44.0,1.0,1.0,2.0,12.0
TSB-UAD-synthetic,YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS8_data,,univariate/TSB-UAD-synthetic/YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS8_data.test.csv,synthetic,unsupervised,univariate,1680.0,1.0,0.0220238095238095,36.0,1.0,1.0,2.0,12.0
TSB-UAD-synthetic,YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS90_data,,univariate/TSB-UAD-synthetic/YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS90_data.test.csv,synthetic,unsupervised,univariate,1680.0,1.0,0.025,41.0,1.0,1.0,2.0,25.0
TSB-UAD-synthetic,YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS91_data,,univariate/TSB-UAD-synthetic/YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS91_data.test.csv,synthetic,unsupervised,univariate,1680.0,1.0,0.0226190476190476,37.0,1.0,1.0,2.0,12.0
TSB-UAD-synthetic,YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS92_data,,univariate/TSB-UAD-synthetic/YAHOO_add_point_outlier_0.02-YahooA3Benchmark-TS92_data.test.csv,synthetic,unsupervised,univariate,1680.0,1.0,0.0244047619047619,39.0,1.0,1.0,2.0,12.0
